136.53	0.016012	3.8658	218.55	-10.016	38.55	7.6613
158.85	3.844e-07	1.1735	230.25	-26.631	39.551	0.35079
157.67	2.5563e-09	1.127	59.773	-8.8483	344.08	19.056
169.27	6.0936e-10	1.8931	262.41	-25.476	40.515	-6.3825
170.67	3.7276e-09	1.7759	215.67	-22.132	176.35	29.672
173.26	6.3296e-09	3.3898	56.604	-11.06	32.967	-0.66842
176.01	3.0921e-08	2.5434	218.52	-15.251	176.05	-11.22
180.56	7.3386e-08	4.7236	213.31	-16.199	166.18	7.119
185.19	8.3343e-10	1.448	193.52	-26.903	50.665	-1.2086
189.17	6.6188e-11	5.8999	203.15	-15.772	177.89	9.3002
192.96	1.1091e-07	4.4087	210.65	-23.701	34.488	-1.0109
196.57	5.5729e-12	1.7228	45.166	-18.445	135.77	-1.5225
199.45	7.2225e-11	2.5852	225.38	-23.029	158.46	24.163
203.25	4.33e-08	0.66226	225.49	-9.9378	0.69855	3.3802
208.97	4.4628e-11	0.27827	236.27	-8.1679	173.21	3.4069
212.96	1.6108e-10	5.9777	205.09	-10.833	166.4	-1.3987
218.37	1.317e-11	1.7721	55.775	-9.5913	187.6	12.129
219.63	2.3354e-08	0.72993	227.46	-15.358	28.596	3.6473
254.18	1.0767e-12	1.0122	198.91	-15.099	16.435	3.266
258.2	2.3543e-11	2.089	53.525	-14.701	23.349	0.92996
262.34	4.6475e-08	6.031	219.36	-14.041	160.38	-3.7778
266.58	6.4219e-09	1.5662	219.87	-14.414	154.81	-1.7148
267.32	9.2624e-12	0.92302	57.518	-16.778	21.43	10.452
277.58	1.19e-08	6.2515	220.85	-12.809	23.247	-4.3901
276.52	3.5696e-07	4.8589	214.51	-14.653	29.955	8.7883
285.61	2.9686e-12	3.1594	46.185	-19.973	152.04	5.7795
290.66	1.1917e-09	2.0058	220.85	-15.479	166.22	-0.28045
301.17	1.0599e-09	5.0287	221.41	-15.578	10.274	-14.365
300.77	7.329e-14	0.91959	232.89	-15.171	151.47	11.962
305.71	1.6923e-09	2.5845	219.64	-12.973	168.88	-18.255
303.38	6.6978e-12	5.577	49.646	-14.636	36.16	25.615
317.08	4.7584e-11	3.2776	68.714	-14.097	30.79	2.8207
322.69	6.7816e-13	2.0444	224.96	-27.492	30.168	2.6125
328.15	8.0837e-11	4.624	230.27	-13.756	41.285	3.3334
334.12	6.1554e-13	2.7963	39.868	-16.037	23.057	4.2461
340.61	1.1502e-13	5.7681	246.1	-16.27	356.64	3.2781
376.88	1.0998e-12	4.6161	230.82	-10.632	154.52	18.681
379.99	9.248e-14	4.0748	73.753	-15.741	160.69	29.639
382.57	3.1205e-13	4.4184	48.559	-17.414	142.49	10.05
385.5	4.5066e-14	0.0066462	231.04	-17.512	162.85	-20.298
389.68	7.9738e-13	5.3822	41.929	-13.607	46.447	-0.92245
393.13	4.9886e-12	4.516	43.607	-19.364	30.971	-1.5123
395.29	7.1317e-14	1.9934	47.077	-15.719	14.368	2.1866
399.14	1.7942e-14	4.3103	241.43	-6.631	150.84	3.9149
402.26	1.6267e-14	5.2589	56.188	-20.36	144.38	12.178
404.56	7.5148e-10	2.3747	207.02	-8.9725	38.417	3.7975
404.33	6.3937e-13	2.3005	230.65	-17.538	54.219	12.465
414.17	1.6606e-14	1.157	241.36	-12.874	162.12	29.01
417.85	1.0064e-12	1.7363	222.62	-15.542	163.67	34.629
420.63	9.1884e-16	5.8086	243.21	-11.423	161.65	9.9926
423.02	4.0105e-10	4.8855	229.6	-10.065	30.816	1.98
427.77	2.3004e-12	1.5924	57.975	-14.884	40.997	-0.99698
428.9	4.1667e-10	1.6996	225.81	-14.384	33.845	5.2187
758.78	8.3389e-18	2.8564	50.684	-19.132	20.952	20.062
767.57	1.6172e-16	1.4455	229.46	-14.828	159.92	3.9707
768.33	8.3389e-18	2.2927	51.781	-14.641	125.54	16.816
771.78	8.1445e-15	3.7702	218.23	-10.881	13.419	8.0596
776.58	8.3389e-18	3.1841	56.656	-18.273	136.12	15.665
780.98	8.3389e-18	4.9775	50.416	-22.002	135.68	6.5478
786.24	4.1072e-15	3.1355	217.17	-14.877	11.187	-3.1622
794.17	8.3389e-18	4.6381	60.934	-16.226	32.286	-14.853
790.93	9.3525e-13	1.0839	227.06	-11.781	39.646	6.1505
797.12	1.4787e-15	3.0221	226.32	-8.5934	150.54	9.6467
805.07	7.764e-16	4.9114	210.48	-14.541	32.28	-10.493
809.54	8.3389e-18	2.7829	44.079	-17.486	37.747	-11.899
811.68	2.7468e-16	4.0804	207.83	-12.861	27.847	-5.8792
806.03	3.4767e-16	0.37541	228.73	-13.326	24.238	24.439
819.45	8.3389e-18	4.3397	60.342	-17.316	175.09	11.055
822.18	8.3389e-18	2.2717	61.043	-18.813	137.45	3.745
825.02	8.3389e-18	4.5379	47.022	-19.61	129.17	14.956
829.14	8.3389e-18	0.4461	55.957	-18.445	125.46	14.552
