143.15	0.0074646	5.0307	218.24	-9.5648	38.235	8.0319
158.9	1.9572e-07	1.1824	228.35	-19.915	40.512	0.49795
158.65	1.5366e-09	1.2987	62.987	-11.054	355.08	21.617
168.47	1.5202e-11	1.7533	248.19	-23.607	32.84	-7.8772
169.58	4.1188e-07	1.5843	217.72	-18.681	166.17	27.156
173.18	7.0249e-09	3.3757	58.107	-12.962	35.081	-0.78244
176.45	7.0148e-07	2.6215	219.11	-12.882	167.86	-10.096
180.41	2.2395e-07	4.6983	214.84	-13.579	156.48	6.5578
185.01	1.0294e-09	1.4168	200.99	-21.035	48.918	-1.6588
188.76	6.9904e-09	5.8268	206.56	-13.791	170.63	8.5542
192.82	1.1124e-07	4.3846	213.74	-18.364	36.547	-1.3665
196.53	1.9953e-11	1.7153	45.658	-19.059	133.87	-1.5112
199.32	1.681e-09	2.5626	224.9	-19.663	148.54	22.947
203.55	2.4459e-08	0.71522	225.02	-7.6509	10.07	4.3045
208.85	3.0232e-09	0.25708	234.99	-6.9845	164.99	3.1465
212.99	7.9684e-09	5.9833	207.64	-9.309	158.08	-1.2978
217.73	1.8468e-11	1.6584	59.74	-12.482	177.28	10.155
220.09	9.7183e-08	0.81002	226.6	-12.261	31.584	4.6834
254.53	3.1667e-11	1.0735	203.9	-12.601	21.73	3.9761
258.29	1.2013e-10	2.1062	54.184	-16.396	25.769	1.03
262.39	8.2335e-08	6.0399	220.35	-12.414	153.31	-3.6355
266.58	5.0032e-08	1.5668	220.8	-12.722	147.47	-1.6698
268.39	1.1592e-10	1.1112	58.687	-18.677	24.058	11.551
277.08	5.0483e-09	6.1632	221.86	-10.609	27.232	-5.3421
277.58	1.2362e-06	5.0456	216.06	-12.178	32.277	10.755
285.57	5.6592e-12	3.1527	46.532	-20.214	151.45	5.7298
290.66	4.6459e-09	2.0071	221.58	-13.885	160.29	-0.26788
299.81	4.4507e-10	4.7909	221.75	-13.033	15.73	-17.017
300.8	1.2419e-11	0.92571	231.8	-13.666	145.25	11.643
306.29	1.5597e-10	2.6856	219.9	-11.723	163.58	-17.279
306.19	1.3001e-12	6.0716	50.326	-15.717	36.526	27.477
317.38	5.431e-10	3.3315	70.512	-14.874	31.358	3
323	9.2534e-11	2.0987	224.71	-23.575	32.088	3.0909
328.57	1.2063e-08	4.6978	229.28	-11.875	41.56	3.9149
334.55	1.6223e-12	2.8724	39.141	-17.305	24.851	4.5596
340.83	1.0162e-13	5.8083	242.8	-14.078	2.859	3.7097
376.81	6.9136e-13	4.6034	230.51	-9.6802	148.84	18.292
379.64	4.1665e-13	4.0122	75.397	-17.67	153.08	29.505
382.7	2.0124e-13	4.4409	48.848	-17.622	141.8	9.9956
385.92	6.0162e-13	0.080566	230.73	-16.047	157.71	-19.653
389.57	1.9462e-12	5.3628	41.496	-14.408	46.584	-0.97778
392.97	9.2645e-14	4.4871	43.764	-20.565	31.567	-1.6068
395.49	1.0941e-14	2.0278	47.469	-16.777	16.008	2.3207
399.15	3.8099e-13	4.3125	240.16	-6.049	145.36	3.8535
402.38	2.7315e-15	5.2801	56.218	-20.809	143.08	12.185
405.02	1.1196e-08	2.4562	209.02	-7.9099	39.028	4.365
405.9	3.1774e-13	2.5765	229.8	-15.64	52.977	14.067
413.58	2.1909e-14	1.0535	240.04	-12.046	157.96	28.125
417.11	3.4487e-13	1.6056	223.01	-14.379	158.53	33.658
420.42	3.0129e-14	5.7719	241.81	-10.713	158.02	9.685
423.25	8.3271e-12	4.9255	228.88	-8.9342	32.226	2.2444
427.65	6.9136e-12	1.5722	58.828	-15.553	40.977	-1.0448
429.51	7.4245e-10	1.8075	225.91	-12.729	35.324	5.9337
760.65	8.3389e-18	3.1855	51.006	-19.736	21.617	20.664
767.49	1.6557e-16	1.4316	229.17	-14.246	157.8	3.8997
769.09	8.3389e-18	2.4263	51.963	-14.769	124.99	16.809
772.49	8.2356e-15	3.8959	218.6	-10.127	15.459	8.6067
776.97	8.3389e-18	3.2523	56.843	-18.366	135.79	15.633
781.15	8.3389e-18	5.0074	50.58	-22.15	135.27	6.5347
785.96	4.9563e-15	3.0879	217.83	-13.877	13.487	-3.3616
792.59	8.3389e-18	4.36	61.412	-16.788	32.843	-15.363
791.64	8.901e-13	1.2092	226.82	-11.056	39.873	6.5696
797.11	1.2659e-15	3.0211	226.37	-8.2196	147.96	9.5634
803.92	1.4156e-15	4.7084	211.34	-13.62	33.016	-11.234
808.23	8.3389e-18	2.5515	44.168	-17.978	37.842	-12.237
811.06	6.5651e-16	3.9709	209	-12.106	29.003	-6.2602
808.46	3.4015e-16	0.80215	228.58	-12.447	25.842	26.06
818.93	8.3389e-18	4.2495	61.625	-18.499	171.95	10.587
822.27	8.3389e-18	2.2869	61.153	-19.055	136.71	3.7504
825.6	8.3389e-18	4.6391	47.154	-19.777	128.65	14.942
829.8	8.3389e-18	0.56223	56.155	-18.574	124.99	14.544
