133.22	0.010704	3.2837	218.72	-10.258	38.719	7.476
158.83	9.3761e-07	1.1701	231.51	-30.724	38.953	0.29459
157.38	1.8807e-09	1.075	58.376	-7.875	337.95	18.109
169.62	1.1195e-09	1.9552	270.01	-25.97	44.886	-5.7776
171.45	2.9676e-09	1.9124	214.53	-23.965	180.84	31.202
173.3	8.0658e-08	3.396	55.941	-10.21	31.786	-0.61803
175.7	4.2748e-07	2.4903	218.19	-16.553	179.69	-11.89
180.68	1.9031e-07	4.746	212.45	-17.64	170.56	7.48
185.26	6.6664e-10	1.4602	188.75	-30.255	51.745	-1.0298
189.44	1.3763e-10	5.9467	201.32	-16.792	181.12	9.7275
193.01	1.1403e-08	4.4182	208.68	-26.906	33.221	-0.86839
196.59	1.2776e-10	1.7261	44.927	-18.153	136.69	-1.5288
199.69	4.1665e-11	2.6275	225.65	-24.838	163.02	25
203.14	3.099e-08	0.64373	221.5	-10.638	355.05	3.3737
209.05	3.4041e-11	0.29295	236.97	-8.8142	176.96	3.566
212.94	3.7481e-10	5.9732	203.7	-11.66	170.23	-1.4616
218.82	1.432e-10	1.8502	54.198	-8.4094	191.94	13.366
219.45	1.0227e-08	0.69751	227.97	-17.194	26.824	3.2199
254.04	1.179e-10	0.98734	196.02	-16.482	13.411	2.9708
258.15	3.8286e-11	2.0812	53.221	-13.912	22.04	0.88392
262.3	2.6217e-08	6.0229	218.83	-14.903	163.7	-3.8692
266.57	5.182e-08	1.5642	219.36	-15.313	158.3	-1.7471
266.83	4.0875e-11	0.83786	56.98	-15.889	20.009	9.9454
277.79	1.5078e-08	0.0050992	220.26	-14.077	20.963	-3.986
276.07	5.0251e-07	4.78	213.59	-16.082	28.61	7.9389
285.63	5.3048e-12	3.1633	46.013	-19.855	152.34	5.8047
290.65	2.7961e-08	2.0049	220.46	-16.319	169.01	-0.28786
301.72	1.4763e-09	5.1261	221.21	-17.04	7.195	-13.233
300.8	9.7777e-12	0.9263	233.48	-15.959	154.43	12.171
305.34	8.415e-10	2.5199	219.51	-13.635	171.37	-18.807
302.04	2.2928e-12	5.342	49.322	-14.116	35.965	24.718
316.93	9.4891e-11	3.252	67.843	-13.713	30.486	2.7339
322.55	2.8448e-11	2.0208	225.11	-29.68	29.085	2.402
327.96	8.5241e-09	4.5914	230.82	-14.801	41.132	3.0761
333.92	1.092e-12	2.7609	40.211	-15.429	22.102	4.0971
340.52	9.5446e-13	5.7522	247.98	-17.476	353.24	3.0954
377	5.5855e-11	4.6364	230.99	-11.132	157.26	18.936
380.35	8.881e-14	4.137	71.507	-14.737	165.08	30.609
382.51	1.8487e-13	4.408	48.416	-17.311	142.82	10.078
385.21	2.0223e-13	6.2387	231.2	-18.28	165.32	-20.677
389.73	5.7406e-12	5.3914	42.136	-13.221	46.376	-0.8959
393.21	9.6786e-13	4.5298	43.534	-18.787	30.658	-1.4671
395.2	1.9714e-14	1.9773	46.89	-15.21	13.503	2.1226
399.15	2.2991e-14	4.3121	242.1	-6.9372	153.5	3.9586
402.21	1.3163e-14	5.2504	56.175	-20.143	145.02	12.176
404.35	1.8746e-10	2.3382	205.9	-9.5555	38.078	3.5404
403.61	5.0268e-15	2.1742	231.12	-18.565	54.893	11.736
414.55	4.8816e-14	1.2249	242.04	-13.295	164.1	29.499
418.35	1.8994e-11	1.8247	222.41	-16.144	166.13	35.191
420.76	6.229e-14	5.8321	243.94	-11.785	163.38	10.161
422.92	2.4836e-12	4.8676	230	-10.684	30.045	1.86
427.82	3.8641e-12	1.6021	57.563	-14.558	41.007	-0.9738
428.62	1.3812e-10	1.651	225.76	-15.293	33.034	4.8942
757.87	8.3389e-18	2.6964	50.527	-18.834	20.61	19.766
767.62	1.6096e-16	1.4537	229.62	-15.125	160.96	4.0084
767.96	8.3389e-18	2.227	51.691	-14.578	125.82	16.82
771.45	7.9948e-15	3.7119	218.03	-11.28	12.344	7.8015
776.39	8.3389e-18	3.1507	56.563	-18.227	136.29	15.681
780.9	8.3389e-18	4.9628	50.335	-21.929	135.88	6.5545
786.36	3.6191e-15	3.1576	216.82	-15.404	9.9817	-3.0686
794.94	8.3389e-18	4.7733	60.702	-15.952	32.002	-14.605
790.59	9.5504e-13	1.0243	227.18	-12.162	39.526	5.951
797.14	1.6006e-15	3.0259	226.3	-8.7848	151.8	9.6953
805.62	5.4535e-16	5.0075	210.02	-15.024	31.893	-10.14
810.19	8.3389e-18	2.8962	44.035	-17.245	37.699	-11.734
811.97	1.6499e-16	4.1322	207.21	-13.254	27.242	-5.6985
804.89	3.5065e-16	0.1743	228.81	-13.792	23.395	23.666
819.73	8.3389e-18	4.3904	59.739	-16.752	176.6	11.307
822.14	8.3389e-18	2.2645	60.99	-18.694	137.82	3.7425
824.74	8.3389e-18	4.4882	46.956	-19.528	129.43	14.963
828.82	8.3389e-18	0.38884	55.859	-18.381	125.69	14.556
