139.84	0.0076593	4.4482	218.39	-9.7851	38.389	7.8466
158.87	1.4961e-07	1.1776	229.22	-23.044	40.067	0.41788
158.1	7.969e-10	1.2013	61.305	-9.9068	349.79	20.225
168.89	1.0582e-08	1.826	255.11	-24.667	36.508	-7.0793
170.05	4.3685e-09	1.6664	216.74	-20.369	171.46	28.317
173.22	3.8922e-07	3.383	57.324	-11.975	34.063	-0.72309
176.25	1.2708e-07	2.5871	218.82	-14.028	172.11	-10.622
180.46	3.6868e-08	4.7078	214.1	-14.847	161.49	6.8113
185.11	6.4105e-11	1.4336	197.56	-23.825	49.73	-1.4166
188.94	2.5243e-11	5.8599	204.89	-14.77	174.4	8.9083
192.9	3.2186e-07	4.3976	212.31	-20.866	35.589	-1.1758
196.55	1.9893e-10	1.7191	45.409	-18.747	134.83	-1.5166
199.32	3.3171e-10	2.5635	225.13	-21.304	153.63	23.476
203.38	3.4845e-08	0.68588	225.24	-8.7133	5.666	3.8041
208.9	8.321e-11	0.26633	235.61	-7.5585	169.22	3.267
212.98	3.1936e-09	5.981	206.41	-10.05	162.35	-1.3441
218.01	2.1418e-11	1.7085	57.607	-10.942	182.72	11.061
219.85	2.6852e-07	0.76723	227	-13.721	30.176	4.1327
254.35	6.6208e-11	1.0408	201.53	-13.805	19.202	3.5999
258.24	3.6613e-12	2.0974	53.846	-15.529	24.591	0.9786
262.37	1.8649e-08	6.0367	219.87	-13.211	156.91	-3.6997
266.58	2.3136e-08	1.567	220.34	-13.551	151.2	-1.689
267.83	2.6432e-11	1.014	58.086	-17.707	22.778	10.987
277.34	7.948e-09	6.21	221.38	-11.657	25.331	-4.8406
277.02	1.8832e-07	4.9472	215.33	-13.356	31.173	9.7246
285.59	5.5588e-12	3.1559	46.358	-20.093	151.75	5.7546
290.66	1.1628e-09	2.0065	221.23	-14.667	163.32	-0.27379
300.53	1.3963e-09	4.9173	221.59	-14.246	13.113	-15.623
300.77	8.7881e-12	0.91938	232.33	-14.407	148.41	11.785
306.02	3.3037e-10	2.6397	219.77	-12.336	166.28	-17.746
304.76	1.6355e-12	5.8201	49.98	-15.17	36.347	26.535
317.23	3.5632e-10	3.3041	69.604	-14.485	31.08	2.9094
322.83	1.0262e-10	2.0703	224.83	-25.46	31.167	2.8416
328.35	2.2679e-09	4.6594	229.75	-12.782	41.428	3.6124
334.33	1.9081e-13	2.8335	39.511	-16.662	23.973	4.4002
340.71	1.0758e-11	5.7868	244.38	-15.138	359.85	3.4824
376.82	2.574e-13	4.605	230.67	-10.148	151.71	18.466
379.77	1.9378e-14	4.0362	76.188	-16.789	156.15	28.837
382.63	1.6721e-13	4.4294	48.703	-17.517	142.15	10.023
385.74	4.0405e-12	0.048317	230.88	-16.768	160.32	-19.957
389.62	2.1178e-12	5.3726	41.716	-14.002	46.517	-0.94974
393.05	4.4414e-12	4.5018	43.684	-19.956	31.274	-1.5589
395.39	1.9275e-14	2.0102	47.27	-16.242	15.203	2.2527
399.14	2.0712e-13	4.3104	240.78	-6.335	148.12	3.8798
402.31	3.11e-14	5.2688	56.202	-20.582	143.74	12.181
404.78	3.3177e-10	2.414	208.05	-8.4246	38.733	4.072
405.09	1.6089e-13	2.4345	230.21	-16.563	53.581	13.24
413.84	2.8075e-14	1.0998	240.69	-12.457	160.07	28.551
417.43	8.2325e-13	1.6633	222.82	-14.953	161.13	34.118
420.51	2.0544e-16	5.7885	242.5	-11.066	159.86	9.8338
423.13	3.3627e-10	4.9048	229.23	-9.4828	31.542	2.108
427.71	7.5719e-12	1.5824	58.397	-15.216	40.987	-1.0206
429.19	8.1602e-10	1.7517	225.86	-13.53	34.607	5.5648
759.7	8.3389e-18	3.0194	50.844	-19.433	21.288	20.361
767.53	1.6328e-16	1.4381	229.31	-14.535	158.87	3.9344
768.71	8.3389e-18	2.3591	51.872	-14.705	125.26	16.812
772.13	8.2226e-15	3.8315	218.42	-10.496	14.457	8.3279
776.77	8.3389e-18	3.218	56.749	-18.32	135.95	15.649
781.07	8.3389e-18	4.9923	50.498	-22.076	135.48	6.5412
786.1	4.5578e-15	3.1123	217.51	-14.368	12.355	-3.2598
793.39	8.3389e-18	4.5004	61.17	-16.505	32.567	-15.106
791.28	9.1346e-13	1.1455	226.93	-11.413	39.761	6.3567
797.11	1.3674e-15	3.0205	226.35	-8.405	149.26	9.6027
804.51	1.0659e-15	4.8118	210.92	-14.073	32.655	-10.857
808.89	8.3389e-18	2.668	44.123	-17.731	37.795	-12.067
811.37	4.3468e-16	4.0267	208.43	-12.478	28.434	-6.0664
807.22	3.4416e-16	0.58464	228.66	-12.878	25.053	25.237
819.18	8.3389e-18	4.2928	60.97	-17.898	173.54	10.815
822.22	8.3389e-18	2.2792	61.097	-18.933	137.08	3.7476
825.31	8.3389e-18	4.5882	47.088	-19.693	128.91	14.949
829.47	8.3389e-18	0.5039	56.056	-18.509	125.23	14.548
