129.92	0.0089239	2.7018	218.9	-10.511	38.896	7.2908
157.2	5.7043e-09	1.0444	57.104	-6.9832	331.42	17.386
158.81	1.4579e-07	1.1673	233.03	-35.366	38.262	0.24752
169.95	3.1882e-09	2.0127	277.81	-26.099	49.646	-5.2567
172.38	9.2279e-10	2.0759	213.3	-25.861	184.96	32.892
173.33	5.8117e-09	3.4016	55.33	-9.4207	30.514	-0.57156
175.35	3.8978e-07	2.4273	217.85	-17.94	183.05	-12.633
180.85	8.7175e-08	4.7749	211.53	-19.173	174.62	7.894
185.32	3.0508e-10	1.4707	183.06	-33.832	52.995	-0.87629
189.74	3.3193e-10	6.0004	199.42	-17.825	184.1	10.188
193.06	9.8183e-09	4.4262	206.32	-30.518	31.76	-0.74529
196.61	1.218e-09	1.7293	44.693	-17.871	137.59	-1.5355
200.04	2.9695e-10	2.6904	225.95	-26.73	167.29	25.977
203.05	6.6695e-08	0.62819	217.22	-11.375	349.23	3.3914
209.15	3.9833e-11	0.31045	237.71	-9.4994	180.47	3.7445
212.9	1.3153e-10	5.9677	202.2	-12.533	173.83	-1.5329
219.29	2.8951e-09	0.6694	228.56	-19.251	24.834	2.844
219.35	3.7041e-10	1.9438	52.836	-7.3768	195.8	14.784
253.92	1.8549e-11	0.9658	192.82	-17.948	10.115	2.7105
258.11	1.4265e-11	2.0739	52.933	-13.159	20.658	0.84036
262.24	7.4389e-09	6.0124	218.27	-15.798	166.87	-3.9733
266.38	4.7567e-11	0.75832	56.47	-15.039	18.511	9.4661
266.55	1.0459e-08	1.5611	218.83	-16.246	161.64	-1.7855
275.67	1.5198e-08	4.7096	212.57	-17.655	27.122	7.1691
277.97	6.0037e-10	0.037529	219.61	-15.473	18.461	-3.6241
285.66	2.6917e-11	3.1674	45.843	-19.737	152.62	5.8301
290.65	1.0339e-08	2.0039	220.04	-17.189	171.68	-0.29598
300.75	4.3405e-13	5.115	49.01	-13.609	35.762	23.844
300.88	3.0294e-13	0.93948	234.09	-16.77	157.28	12.411
302.2	8.9869e-10	5.2104	218.24	-17.77	3.3454	-13.124
304.92	6.9664e-10	2.4458	219.37	-14.321	173.76	-19.401
316.79	4.9789e-12	3.2273	66.991	-13.332	30.168	2.649
322.43	5.9337e-11	1.9994	225.28	-32.035	27.911	2.2087
327.79	2.382e-08	4.5613	231.43	-15.921	40.967	2.8388
333.72	1.4534e-13	2.727	40.542	-14.838	21.106	3.9533
340.44	1.428e-14	5.7388	250.02	-18.756	349.63	2.9333
377.17	2.011e-12	4.6661	231.15	-11.649	159.93	19.23
380.84	1.2305e-13	4.2232	69.438	-13.782	169.28	31.745
382.46	1.0476e-13	4.3982	48.274	-17.21	143.16	10.106
384.86	2.4208e-13	6.1781	231.37	-19.073	167.71	-21.093
389.78	6.3801e-12	5.4004	42.336	-12.846	46.303	-0.87006
393.28	1.7705e-12	4.5431	43.463	-18.225	30.335	-1.4232
395.11	6.5991e-13	1.9618	46.71	-14.713	12.605	2.0605
399.17	4.8109e-14	4.3158	242.79	-7.2538	156.11	4.0107
402.17	2.3879e-14	5.2433	56.164	-19.931	145.65	12.176
402.94	2.9873e-14	2.055	231.62	-19.647	55.605	11.053
404.15	2.2905e-10	2.3042	204.71	-10.175	37.714	3.2997
415	4.8749e-14	1.3036	242.74	-13.722	166.02	30.017
418.94	8.0555e-13	1.9282	222.2	-16.759	168.52	35.8
420.91	4.1344e-15	5.859	244.68	-12.151	165.05	10.339
422.83	3.5726e-12	4.8508	230.42	-11.34	29.226	1.7474
427.88	1.144e-12	1.6117	57.16	-14.236	41.016	-0.95108
428.36	1.0584e-09	1.6057	225.7	-16.26	32.169	4.5898
775.82	8.3389e-18	0.47625	50.065	0.087724	239.43	24.27
778.64	8.3389e-18	5.8277	40.583	0.24428	239.51	9.8824
781.97	8.3389e-18	5.5126	49.295	0.15657	223.48	-13.308
785.54	8.3389e-18	1.6489	55.482	-0.84936	227.81	-15.71
789.27	8.3389e-18	5.648	53.279	-0.90713	221.41	-27.438
793.12	8.3389e-18	3.9609	65.172	-1.1796	232.32	-4.3303
797.07	8.3389e-18	1.0656	41.279	1.7733	241.76	-20.829
801.11	8.3389e-18	0.18307	53.075	4.7607	246.48	1.1605
805.23	8.3389e-18	0.91805	46.599	-1.5445	242.26	-12.515
809.41	8.3389e-18	5.5198	57.285	2.7941	225.73	-25.639
813.65	8.3389e-18	0.0047582	50.417	-0.47569	234.34	-22.373
817.94	8.3389e-18	0.1593	48.271	-2.513	224.78	4.8055
822.29	8.3389e-18	1.0543	54.326	-4.5926	227.36	-0.14993
826.68	8.3389e-18	4.2298	55.831	1.787	220.95	-14.206
831.12	8.3389e-18	3.1746	51.393	2.0318	225.16	-5.7148
835.59	8.3389e-18	6.1264	44.547	-1.6491	240.47	-19.265
840.11	8.3389e-18	1.3352	47.035	-1.5561	247.92	-20.704
844.66	8.3389e-18	4.6201	52.986	2.4226	222.03	-8.6093
849.25	8.3389e-18	4.6426	44.397	2.5063	234.05	-9.7713
853.87	8.3389e-18	1.6031	46.425	-1.8961	236.38	-2.377
