146.47	0.0073651	5.6135	218.09	-9.354	38.088	8.2173
158.93	1.0651e-05	1.1882	227.62	-17.193	40.896	0.59349
159.34	2.2337e-09	1.4202	64.833	-12.291	359.98	23.236
167.97	1.1594e-09	1.6648	244.88	-20.355	34.859	-9.4632
169.27	1.2808e-07	1.5296	218.64	-17.074	160.47	26.208
173.13	7.9205e-09	3.3676	58.96	-14.024	36.027	-0.8469
176.59	4.6566e-07	2.6469	219.38	-11.806	163.28	-9.6423
180.39	2.8833e-07	4.695	215.53	-12.393	151.17	6.3602
184.9	8.277e-11	1.3973	203.92	-18.532	48.212	-1.9407
188.61	1.5983e-08	5.8004	208.14	-12.837	166.59	8.2407
192.74	8.508e-07	4.3694	214.96	-16.159	37.383	-1.5871
196.5	4.9251e-10	1.7112	45.912	-19.381	132.88	-1.5063
199.43	1.3798e-08	2.5826	224.7	-18.108	143.21	22.589
203.75	1.0302e-08	0.75099	224.82	-6.727	13.966	4.89
208.81	6.0665e-11	0.25049	234.4	-6.4442	160.52	3.0457
213	6.4402e-09	5.9845	208.79	-8.6094	153.58	-1.2598
217.51	1.1688e-11	1.621	62.232	-14.228	171.27	9.4032
220.37	7.3094e-07	0.85903	226.25	-10.958	32.839	5.3073
254.74	1.3501e-09	1.1107	206.05	-11.487	24.035	4.3993
258.35	6.7708e-11	2.1157	54.541	-17.306	26.886	1.0842
262.4	2.6859e-09	6.0407	220.81	-11.65	149.57	-3.5857
266.58	3.2443e-08	1.5654	221.23	-11.928	143.63	-1.6578
268.97	5.7346e-11	1.2147	59.324	-19.691	25.273	12.146
276.78	3.1038e-08	6.1106	222.3	-9.6567	28.966	-5.8998
278.2	9.7521e-06	5.1551	216.72	-11.109	33.279	11.889
285.56	1.2893e-11	3.1498	46.708	-20.336	151.15	5.7052
290.67	7.4009e-09	2.0075	221.92	-13.131	157.15	-0.26277
299	2.1551e-10	4.6482	221.9	-11.927	18.143	-18.559
300.87	1.863e-11	0.93863	231.28	-12.95	141.99	11.535
306.49	2.0475e-09	2.7223	220.02	-11.132	160.77	-16.856
307.67	4.6211e-12	0.048214	50.683	-16.278	36.698	28.441
317.54	1.2566e-09	3.3598	71.438	-15.265	31.624	3.0924
323.17	7.6964e-09	2.1298	224.6	-21.828	32.938	3.362
328.8	3.9772e-08	4.7394	228.84	-11.031	41.683	4.2428
334.78	8.0629e-12	2.9132	38.756	-17.964	25.694	4.7243
340.97	5.7e-14	5.8329	241.34	-13.087	5.6799	3.9611
376.85	1.9137e-12	4.611	230.36	-9.2287	145.9	18.162
379.59	1.1961e-14	4.0034	74.582	-18.607	150.01	30.254
382.77	7.3234e-13	4.4531	48.995	-17.728	141.45	9.9689
386.05	3.0149e-13	0.10341	230.58	-15.348	155.04	-19.388
389.51	1.9804e-13	5.3527	41.269	-14.824	46.65	-1.0066
392.88	6.1781e-13	4.4719	43.847	-21.189	31.851	-1.6561
395.59	8.5954e-14	2.0461	47.676	-17.325	16.784	2.3909
399.17	2.1425e-13	4.3164	239.55	-5.7729	142.56	3.8361
402.45	8.9352e-14	5.2928	56.237	-21.041	142.42	12.19
405.28	6.8098e-09	2.5014	209.92	-7.4265	39.302	4.6778
406.76	2.1721e-13	2.727	229.41	-14.765	52.406	14.946
413.38	4.5071e-14	1.018	239.4	-11.64	155.78	27.731
416.87	3.6784e-12	1.5633	223.19	-13.818	155.85	33.253
420.34	6.4843e-15	5.7586	241.13	-10.365	156.13	9.5465
423.38	5.7268e-10	4.9475	228.56	-8.4175	32.869	2.3897
427.59	4.4134e-13	1.5617	59.269	-15.895	40.967	-1.0694
429.85	2.0039e-09	1.8673	225.95	-11.976	35.996	6.3267
761.61	8.3389e-18	3.3546	51.171	-20.043	21.94	20.971
767.46	1.6854e-16	1.4258	229.02	-13.96	156.71	3.8664
769.47	8.3389e-18	2.4942	52.055	-14.833	124.71	16.806
772.88	8.191e-15	3.9635	218.78	-9.7711	16.425	8.8963
777.16	8.3389e-18	3.287	56.936	-18.413	135.62	15.617
781.24	8.3389e-18	5.0227	50.662	-22.224	135.07	6.5282
785.82	5.2919e-15	3.0623	218.14	-13.404	14.583	-3.4676
791.78	8.3389e-18	4.217	61.658	-17.077	33.115	-15.626
792.02	8.6552e-13	1.275	226.71	-10.71	39.981	6.7895
797.13	1.1734e-15	3.0239	226.4	-8.0371	146.66	9.5287
803.31	1.8236e-15	4.6012	211.75	-13.181	33.366	-11.624
807.55	8.3389e-18	2.4333	44.214	-18.229	37.888	-12.41
810.73	9.4976e-16	3.913	209.57	-11.743	29.555	-6.4609
809.74	3.3569e-16	1.0281	228.51	-12.031	26.606	26.91
818.71	8.3389e-18	4.2099	62.309	-19.119	170.33	10.371
822.31	8.3389e-18	2.2949	61.209	-19.178	136.33	3.7533
825.89	8.3389e-18	4.6906	47.221	-19.861	128.39	14.936
830.14	8.3389e-18	0.62109	56.255	-18.639	124.76	14.541
